parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate
r89417_k0	r89417_k0	log10	0.01	100	1.08987909267887	1
r89423_k0	r89423_k0	log10	0.01	100	1.16551995216258	1
r89425_k0	r89425_k0	log10	0.01	100	0.835303337450971	1
r89427_k0	r89427_k0	log10	0.01	100	0.917861647153541	1
r89429_k0	r89429_k0	log10	0.01	100	1.07402564174402	1
r89439_k0	r89439_k0	log10	0.01	100	1.13750743715994	1
r89441_k0	r89441_k0	log10	0.01	100	6.89505008546215	1
r89445_k0	r89445_k0	log10	0.01	100	2.58287141217065	1
r89447_k0	r89447_k0	log10	0.01	100	0.988093064919255	1
r89449_k0	r89449_k0	log10	0.01	100	1.00304234302962	1
r89451_k0	r89451_k0	log10	0.01	100	0.923825824808205	1
r89453_k0	r89453_k0	log10	0.01	100	0.110716566814229	1
r89455_k0	r89455_k0	log10	0.01	100	0.974486628661852	1
r89461_k0	r89461_k0	log10	0.01	100	0.112363449237649	1
r89473_k0	r89473_k0	log10	0.01	100	1.41343397141028	1
r89497_k0	r89497_k0	log10	0.01	100	1.02984593893378	1
r89499_k0	r89499_k0	log10	0.01	100	0.526366108728055	1
r89509_k0	r89509_k0	log10	0.01	100	0.914901998028655	1
r89521_k0	r89521_k0	log10	0.01	100	1.54337812223029	1
r89559_k0	r89559_k0	log10	0.01	100	0.830204359736262	1
r89561_k0	r89561_k0	log10	0.01	100	1.00080102755864	1
r89563_k0	r89563_k0	log10	0.01	100	1.02744001384491	1
r89565_k0	r89565_k0	log10	0.01	100	0.201360700645877	1
r89567_k0	r89567_k0	log10	0.01	100	0.974257321447033	1
r89583_k0	r89583_k0	log10	0.01	100	1.04548348816242	1
r928_k_GeneSpecificScaling	r928_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r929_k0	r929_k0	log10	0.01	100	1.79742049295706	1
r9293_k0	r9293_k0	log10	0.01	100	1.67040723021961	1
r9294_k0	r9294_k0	log10	0.01	100	2.3417525742763	1
r931_k_GeneSpecificScaling	r931_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r932_k0	r932_k0	log10	0.01	100	1.00950358275318	1
r9420_k_GeneSpecificScaling	r9420_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r9421_k0	r9421_k0	log10	0.01	100	0.0266088884480971	1
r95345_k_GeneSpecificScaling	r95345_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r95346_k0	r95346_k0	log10	0.01	100	0.99805122072835	1
r95348_k0	r95348_k0	log10	0.01	100	1.0055733983452	1
r95351_k0	r95351_k0	log10	0.01	100	0.990585885067131	1
r95351_kd	r95351_kd	log10	0.01	100	0.994457492258276	1
r95352_k0	r95352_k0	log10	0.01	100	1.01301946627926	1
r95352_kd	r95352_kd	log10	0.01	100	1.00804244250738	1
r95353_k_GeneSpecificScaling	r95353_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r95354_k0	r95354_k0	log10	0.01	100	1.00442212146439	1
r95356_k0	r95356_k0	log10	0.01	100	0.999345825443029	1
r95359_k0	r95359_k0	log10	0.01	100	1.01301946627926	1
r95359_kd	r95359_kd	log10	0.01	100	1.00065460278146	1
r95360_k0	r95360_k0	log10	0.01	100	0.991816386172276	1
r95360_kd	r95360_kd	log10	0.01	100	0.987147861701924	1
r9686_k0	r9686_k0	log10	0.01	100	1.72928258472146	1
r9686_kd	r9686_kd	log10	0.01	100	0.832303623982138	1
r9691_k0	r9691_k0	log10	0.01	100	1.9140703248423	1
r9691_kd	r9691_kd	log10	0.01	100	0.792547535791257	1
r9776_kE2	r9776_kE2	log10	0.01	100	1.11615877856446	1
r9776_kE1	r9776_kE1	log10	0.01	100	1.11222921666867	1
r9777_kE2	r9777_kE2	log10	0.01	100	1.77690760974306	1
r9777_kE1	r9777_kE1	log10	0.01	100	2.43475595431814	1
r98611_kE1	r98611_kE1	log10	0.01	100	1.2857983404913	1
r98612_kE1	r98612_kE1	log10	0.01	100	0.580472620543361	1
r98613_kE1	r98613_kE1	log10	0.01	100	0.348141604572065	1
r98614_kE3	r98614_kE3	log10	0.01	100	0.957664842940102	1
r98614_kE2	r98614_kE2	log10	0.01	100	0.995447616744781	1
r98614_kE1	r98614_kE1	log10	0.01	100	0.977246491569315	1
r98615_kE3	r98615_kE3	log10	0.01	100	1.04325882348891	1
r98615_kE2	r98615_kE2	log10	0.01	100	1.01450250398154	1
r98615_kE1	r98615_kE1	log10	0.01	100	0.993686999883099	1
r98616_kE3	r98616_kE3	log10	0.01	100	0.888768856639456	1
r98616_kE2	r98616_kE2	log10	0.01	100	0.970028604956978	1
r98616_kE1	r98616_kE1	log10	0.01	100	0.974371141459377	1
r98617_kE3	r98617_kE3	log10	0.01	100	1.02983117069219	1
r98617_kE2	r98617_kE2	log10	0.01	100	1.0385744800275	1
r98617_kE1	r98617_kE1	log10	0.01	100	1.03305022653509	1
r98618_kE1	r98618_kE1	log10	0.01	100	0.217405894963441	1
r98619_k0	r98619_k0	log10	0.01	100	0.261502077380715	1
r98620_k0	r98620_k0	log10	0.01	100	0.539502296433357	1
r98621_k0	r98621_k0	log10	0.01	100	1.00672739595134	1
r98622_k0	r98622_k0	log10	0.01	100	1.00672739595134	1
r98623_k0	r98623_k0	log10	0.01	100	1.00195258442771	1
r98624_kE13	r98624_kE13	log10	0.01	100	1.0042680518156	1
r98624_kE12	r98624_kE12	log10	0.01	100	1.00672739595134	1
r98624_kE11	r98624_kE11	log10	0.01	100	1.00804244250738	1
r98624_kE10	r98624_kE10	log10	0.01	100	0.994250102857155	1
r98624_kE17	r98624_kE17	log10	0.01	100	0.995597347599287	1
r98624_kE16	r98624_kE16	log10	0.01	100	0.995988502614691	1
r98624_kE15	r98624_kE15	log10	0.01	100	1.00804244250738	1
r98624_kE14	r98624_kE14	log10	0.01	100	0.999188522142177	1
r98624_kE19	r98624_kE19	log10	0.01	100	1.00825113795438	1
r98624_kE18	r98624_kE18	log10	0.01	100	1.00027040188684	1
r98624_k0	r98624_k0	log10	0.01	100	0.251328579617792	1
r98624_kE20	r98624_kE20	log10	0.01	100	0.979393086548405	1
r98624_kE21	r98624_kE21	log10	0.01	100	1.00334769061161	1
r98624_kd	r98624_kd	log10	0.01	100	3.8444010429233	1
r98624_kE9	r98624_kE9	log10	0.01	100	0.991891179801571	1
r98624_kE8	r98624_kE8	log10	0.01	100	1.00672739595134	1
r98624_kE7	r98624_kE7	log10	0.01	100	0.996795154572284	1
r98624_kE6	r98624_kE6	log10	0.01	100	1.01180459398267	1
r98624_kE5	r98624_kE5	log10	0.01	100	1.00725034413538	1
r98624_kE4	r98624_kE4	log10	0.01	100	0.999345825443029	1
r98624_kE3	r98624_kE3	log10	0.01	100	1.0019618964316	1
r98624_kE2	r98624_kE2	log10	0.01	100	0.99008797336336	1
r98624_kE1	r98624_kE1	log10	0.01	100	0.990585885067131	1
r98625_k0	r98625_k0	log10	0.01	100	0.995597347599287	1
r98625_kd	r98625_kd	log10	0.01	100	1.00195258442771	1
r98626_kE13	r98626_kE13	log10	0.01	100	0.993317559472015	1
r98626_kE12	r98626_kE12	log10	0.01	100	0.990585885067131	1
r98626_kE11	r98626_kE11	log10	0.01	100	1.00825113795438	1
r98626_kE10	r98626_kE10	log10	0.01	100	0.993317559472015	1
r98626_kE17	r98626_kE17	log10	0.01	100	1.0055733983452	1
r98626_kE16	r98626_kE16	log10	0.01	100	0.987147861701924	1
r98626_kE15	r98626_kE15	log10	0.01	100	1.00950358275318	1
r98626_kE14	r98626_kE14	log10	0.01	100	0.999345825443029	1
r98626_kE19	r98626_kE19	log10	0.01	100	1.00442212146439	1
r98626_kE18	r98626_kE18	log10	0.01	100	1.00442212146439	1
r98626_kE20	r98626_kE20	log10	0.01	100	0.987147861701924	1
r98626_kE21	r98626_kE21	log10	0.01	100	1.00321514948484	1
r98626_kd	r98626_kd	log10	0.01	100	0.999345825443029	1
r98626_kE9	r98626_kE9	log10	0.01	100	0.995597347599287	1
r98626_kE8	r98626_kE8	log10	0.01	100	1.00804244250738	1
r98626_kE7	r98626_kE7	log10	0.01	100	1.00195258442771	1
r98626_kE6	r98626_kE6	log10	0.01	100	1.00195258442771	1
r98626_kE5	r98626_kE5	log10	0.01	100	1.00672739595134	1
r98626_kE4	r98626_kE4	log10	0.01	100	0.991816386172276	1
r98626_kE3	r98626_kE3	log10	0.01	100	1.00804244250738	1
r98626_kE2	r98626_kE2	log10	0.01	100	1.00825113795438	1
r98626_kE1	r98626_kE1	log10	0.01	100	1.0055733983452	1
r98627_kE13	r98627_kE13	log10	0.01	100	0.999345825443029	1
r98627_kE12	r98627_kE12	log10	0.01	100	0.99805122072835	1
r98627_kE11	r98627_kE11	log10	0.01	100	0.539232295234642	1
r98627_kE10	r98627_kE10	log10	0.01	100	0.99803985908663	1
r98627_kE17	r98627_kE17	log10	0.01	100	0.984142594199442	1
r98627_kE16	r98627_kE16	log10	0.01	100	0.991003952557858	1
r98627_kE15	r98627_kE15	log10	0.01	100	0.995332378814336	1
r98627_kE14	r98627_kE14	log10	0.01	100	1.00950358275318	1
r98627_kE19	r98627_kE19	log10	0.01	100	0.936983688478257	1
r98627_kE18	r98627_kE18	log10	0.01	100	0.958818208821365	1
r98627_kE20	r98627_kE20	log10	0.01	100	0.987147861701924	1
r98627_kE21	r98627_kE21	log10	0.01	100	1.00195258442771	1
r98627_kd	r98627_kd	log10	0.01	100	1.86230388433969	1
r98627_kE9	r98627_kE9	log10	0.01	100	1.00672658714995	1
r98627_kE8	r98627_kE8	log10	0.01	100	1.00672739595134	1
r98627_kE7	r98627_kE7	log10	0.01	100	1.00804244250738	1
r98627_kE6	r98627_kE6	log10	0.01	100	1.0191125972239	1
r98627_kE5	r98627_kE5	log10	0.01	100	0.962266081179467	1
r98627_kE4	r98627_kE4	log10	0.01	100	0.999345825443029	1
r98627_kE3	r98627_kE3	log10	0.01	100	1.0055733983452	1
r98627_kE2	r98627_kE2	log10	0.01	100	0.993509163491925	1
r98627_kE1	r98627_kE1	log10	0.01	100	0.991730525635322	1
r98628_kE13	r98628_kE13	log10	0.01	100	0.992021722332071	1
r98628_kE12	r98628_kE12	log10	0.01	100	1.00065460278146	1
r98628_kE11	r98628_kE11	log10	0.01	100	0.995597347599287	1
r98628_kE10	r98628_kE10	log10	0.01	100	1.00825113795438	1
r98628_kE17	r98628_kE17	log10	0.01	100	0.999345825443029	1
r98628_kE16	r98628_kE16	log10	0.01	100	0.996795154572284	1
r98628_kE15	r98628_kE15	log10	0.01	100	1.00825113795438	1
r98628_kE14	r98628_kE14	log10	0.01	100	0.99805122072835	1
r98628_kE19	r98628_kE19	log10	0.01	100	0.995597347599287	1
r98628_kE18	r98628_kE18	log10	0.01	100	1.00804244250738	1
r98628_k0	r98628_k0	log10	0.01	100	1.00442212146439	1
r98628_kE20	r98628_kE20	log10	0.01	100	0.987147861701924	1
r98628_kE21	r98628_kE21	log10	0.01	100	1.00321514948484	1
r98628_kd	r98628_kd	log10	0.01	100	1.0055733983452	1
r98628_kE9	r98628_kE9	log10	0.01	100	1.00321514948484	1
r98628_kE8	r98628_kE8	log10	0.01	100	0.992021722332071	1
r98628_kE7	r98628_kE7	log10	0.01	100	0.99805122072835	1
r98628_kE6	r98628_kE6	log10	0.01	100	0.987147861701924	1
r98628_kE5	r98628_kE5	log10	0.01	100	0.987147861701924	1
r98628_kE4	r98628_kE4	log10	0.01	100	0.992021722332071	1
r98628_kE3	r98628_kE3	log10	0.01	100	0.999345825443029	1
r98628_kE2	r98628_kE2	log10	0.01	100	1.00065460278146	1
r98628_kE1	r98628_kE1	log10	0.01	100	1.00804244250738	1
r98629_kE13	r98629_kE13	log10	0.01	100	0.999345825443029	1
r98629_kE12	r98629_kE12	log10	0.01	100	0.987147861701924	1
r98629_kE11	r98629_kE11	log10	0.01	100	0.992021722332071	1
r98629_kE10	r98629_kE10	log10	0.01	100	1.00825113795438	1
r98629_kE17	r98629_kE17	log10	0.01	100	0.992021722332071	1
r98629_kE16	r98629_kE16	log10	0.01	100	0.990585885067131	1
r98629_kE15	r98629_kE15	log10	0.01	100	1.00195258442771	1
r98629_kE14	r98629_kE14	log10	0.01	100	1.00442212146439	1
r98629_kE19	r98629_kE19	log10	0.01	100	0.992021722332071	1
r98629_kE18	r98629_kE18	log10	0.01	100	0.992021722332071	1
r98629_kE20	r98629_kE20	log10	0.01	100	1.00442212146439	1
r98629_kE21	r98629_kE21	log10	0.01	100	1.00672739595134	1
r98629_kd	r98629_kd	log10	0.01	100	1.00195258442771	1
r98629_kE9	r98629_kE9	log10	0.01	100	1.01301946627926	1
r98629_kE8	r98629_kE8	log10	0.01	100	1.00950358275318	1
r98629_kE7	r98629_kE7	log10	0.01	100	0.999345825443029	1
r98629_kE6	r98629_kE6	log10	0.01	100	1.00321514948484	1
r98629_kE5	r98629_kE5	log10	0.01	100	1.00195258442771	1
r98629_kE4	r98629_kE4	log10	0.01	100	1.00065460278146	1
r98629_kE3	r98629_kE3	log10	0.01	100	1.01301946627926	1
r98629_kE2	r98629_kE2	log10	0.01	100	1.00825113795438	1
r98629_kE1	r98629_kE1	log10	0.01	100	0.987147861701924	1
r98630_kE13	r98630_kE13	log10	0.01	100	0.994457492258276	1
r98630_kE12	r98630_kE12	log10	0.01	100	1.00442212146439	1
r98630_kE11	r98630_kE11	log10	0.01	100	1.00825113795438	1
r98630_kE10	r98630_kE10	log10	0.01	100	0.992021722332071	1
r98630_kE17	r98630_kE17	log10	0.01	100	1.00065460278146	1
r98630_kE16	r98630_kE16	log10	0.01	100	1.00321514948484	1
r98630_kE15	r98630_kE15	log10	0.01	100	1.00672739595134	1
r98630_kE14	r98630_kE14	log10	0.01	100	1.00321514948484	1
r98630_kE19	r98630_kE19	log10	0.01	100	0.994457492258276	1
r98630_kE18	r98630_kE18	log10	0.01	100	0.990585885067131	1
r98630_kE20	r98630_kE20	log10	0.01	100	1.0055733983452	1
r98630_kE21	r98630_kE21	log10	0.01	100	0.994457492258276	1
r98630_kd	r98630_kd	log10	0.01	100	0.993317559472015	1
r98630_kE9	r98630_kE9	log10	0.01	100	0.999345825443029	1
r98630_kE8	r98630_kE8	log10	0.01	100	1.00321514948484	1
r98630_kE7	r98630_kE7	log10	0.01	100	1.00065460278146	1
r98630_kE6	r98630_kE6	log10	0.01	100	0.990585885067131	1
r98630_kE5	r98630_kE5	log10	0.01	100	1.01301946627926	1
r98630_kE4	r98630_kE4	log10	0.01	100	1.00321514948484	1
r98630_kE3	r98630_kE3	log10	0.01	100	0.987147861701924	1
r98630_kE2	r98630_kE2	log10	0.01	100	0.992021722332071	1
r98630_kE1	r98630_kE1	log10	0.01	100	1.00065460278146	1
r98631_kE13	r98631_kE13	log10	0.01	100	1.0055733983452	1
r98631_kE12	r98631_kE12	log10	0.01	100	0.898044711038365	1
r98631_kE11	r98631_kE11	log10	0.01	100	1.00825113795438	1
r98631_kE10	r98631_kE10	log10	0.01	100	1.01301946627926	1
r98631_kE17	r98631_kE17	log10	0.01	100	0.997797293731912	1
r98631_kE16	r98631_kE16	log10	0.01	100	1.00672739595134	1
r98631_kE15	r98631_kE15	log10	0.01	100	0.997491869575745	1
r98631_kE14	r98631_kE14	log10	0.01	100	1.00065460278146	1
r98631_kE19	r98631_kE19	log10	0.01	100	0.993317559472015	1
r98631_kE18	r98631_kE18	log10	0.01	100	1.00321514948484	1
r98631_k0	r98631_k0	log10	0.01	100	0.632278321743506	1
r98631_kE20	r98631_kE20	log10	0.01	100	1.00195258442771	1
r98631_kE21	r98631_kE21	log10	0.01	100	1.00950358275318	1
r98631_kd	r98631_kd	log10	0.01	100	1.41425696513076	1
r98631_kE9	r98631_kE9	log10	0.01	100	1.00442212146439	1
r98631_kE8	r98631_kE8	log10	0.01	100	1.00804244250738	1
r98631_kE7	r98631_kE7	log10	0.01	100	0.993317559472015	1
r98631_kE6	r98631_kE6	log10	0.01	100	1.00672739595134	1
r98631_kE5	r98631_kE5	log10	0.01	100	1.00065460278146	1
r98631_kE4	r98631_kE4	log10	0.01	100	1.00950358275318	1
r98631_kE3	r98631_kE3	log10	0.01	100	0.991816386172276	1
r98631_kE2	r98631_kE2	log10	0.01	100	1.00195258442771	1
r98631_kE1	r98631_kE1	log10	0.01	100	1.00065460278146	1
r98633_k0	r98633_k0	log10	0.01	100	1.00195258442771	1
r98633_kd	r98633_kd	log10	0.01	100	0.991816386172276	1
r98634_kE13	r98634_kE13	log10	0.01	100	0.991816386172276	1
r98634_kE12	r98634_kE12	log10	0.01	100	0.996795154572284	1
r98634_kE11	r98634_kE11	log10	0.01	100	0.994457492258276	1
r98634_kE10	r98634_kE10	log10	0.01	100	0.990585885067131	1
r98634_kE17	r98634_kE17	log10	0.01	100	1.00950358275318	1
r98634_kE16	r98634_kE16	log10	0.01	100	0.987147861701924	1
r98634_kE15	r98634_kE15	log10	0.01	100	0.993317559472015	1
r98634_kE14	r98634_kE14	log10	0.01	100	0.987147861701924	1
r98634_kE19	r98634_kE19	log10	0.01	100	1.00195258442771	1
r98634_kE18	r98634_kE18	log10	0.01	100	0.990585885067131	1
r98634_kE20	r98634_kE20	log10	0.01	100	1.00672739595134	1
r98634_kE21	r98634_kE21	log10	0.01	100	0.999345825443029	1
r98634_kd	r98634_kd	log10	0.01	100	1.00825113795438	1
r98634_kE9	r98634_kE9	log10	0.01	100	0.996795154572284	1
r98634_kE8	r98634_kE8	log10	0.01	100	0.995597347599287	1
r98634_kE7	r98634_kE7	log10	0.01	100	0.999345825443029	1
r98634_kE6	r98634_kE6	log10	0.01	100	1.01301946627926	1
r98634_kE5	r98634_kE5	log10	0.01	100	1.00195258442771	1
r98634_kE4	r98634_kE4	log10	0.01	100	0.996795154572284	1
r98634_kE3	r98634_kE3	log10	0.01	100	1.00825113795438	1
r98634_kE2	r98634_kE2	log10	0.01	100	1.00825113795438	1
r98634_kE1	r98634_kE1	log10	0.01	100	1.00672739595134	1
r98635_k0	r98635_k0	log10	0.01	100	0.36155172706634	1
r98636_k0	r98636_k0	log10	0.01	100	1.74999039508676	1
r98637_k0	r98637_k0	log10	0.01	100	0.999345825443029	1
r98638_k0	r98638_k0	log10	0.01	100	1.00672739595134	1
r98639_k0	r98639_k0	log10	0.01	100	1.35074288570496	1
r98640_k0	r98640_k0	log10	0.01	100	1.00195258442771	1
r98641_k0	r98641_k0	log10	0.01	100	0.992021722332071	1
r98642_k0	r98642_k0	log10	0.01	100	1.00825113795438	1
r98643_k0	r98643_k0	log10	0.01	100	0.999345825443029	1
r98644_k0	r98644_k0	log10	0.01	100	1.17550766842359	1
r98645_k0	r98645_k0	log10	0.01	100	1.37587497111143	1
r98647_k0	r98647_k0	log10	0.01	100	1.14849868249546	1
r98648_k0	r98648_k0	log10	0.01	100	0.993317559472015	1
r98649_k0	r98649_k0	log10	0.01	100	0.993317559472015	1
r98650_k0	r98650_k0	log10	0.01	100	1.41238426335796	1
r98651_k0	r98651_k0	log10	0.01	100	1.00950358275318	1
r98652_k0	r98652_k0	log10	0.01	100	1.00950358275318	1
r98653_k0	r98653_k0	log10	0.01	100	0.990585885067131	1
r98654_k0	r98654_k0	log10	0.01	100	2.48018458202775	1
r98655_k0	r98655_k0	log10	0.01	100	1.00065460278146	1
r98656_k0	r98656_k0	log10	0.01	100	0.999345825443029	1
r98657_k0	r98657_k0	log10	0.01	100	1.3139779453762	1
r98658_k0	r98658_k0	log10	0.01	100	0.99805122072835	1
r98661_k0	r98661_k0	log10	0.01	100	2.16302299972802	1
r98661_kd	r98661_kd	log10	0.01	100	0.749771623934931	1
r98662_k0	r98662_k0	log10	0.01	100	1.00804244250738	1
r98662_kd	r98662_kd	log10	0.01	100	0.992021722332071	1
r98663_k0	r98663_k0	log10	0.01	100	1.3453955106924	1
r98663_kd	r98663_kd	log10	0.01	100	0.881676049347445	1
r98664_k0	r98664_k0	log10	0.01	100	0.991816386172276	1
r98664_kd	r98664_kd	log10	0.01	100	0.994457492258276	1
r98665_k0	r98665_k0	log10	0.01	100	1.09959896370349	1
r98665_kd	r98665_kd	log10	0.01	100	5.54848496171972	1
r98666_k0	r98666_k0	log10	0.01	100	0.993317559472015	1
r98666_kd	r98666_kd	log10	0.01	100	0.994457492258276	1
r98667_k0	r98667_k0	log10	0.01	100	2.08054718767484	1
r98667_kd	r98667_kd	log10	0.01	100	0.815965383337514	1
r98668_k0	r98668_k0	log10	0.01	100	1.00065460278146	1
r98668_kd	r98668_kd	log10	0.01	100	0.990585885067131	1
r9873_k_GeneSpecificScaling	r9873_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r9874_k0	r9874_k0	log10	0.01	100	0.454345861607182	1
r9875_k0	r9875_k0	log10	0.01	100	2.1941319372553	1
r9875_kd	r9875_kd	log10	0.01	100	0.832712387733258	1
r9876_k0	r9876_k0	log10	0.01	100	0.430388965921441	1
r9880_kE1	r9880_kE1	log10	0.01	100	0.138234337070986	1
r9880_kd	r9880_kd	log10	0.01	100	1.04097655738763	1
r9881_kE1	r9881_kE1	log10	0.01	100	0.983603888337439	1
r9881_kd	r9881_kd	log10	0.01	100	0.98512375903587	1
r9882_kE1	r9882_kE1	log10	0.01	100	1.00555390014028	1
r9882_kd	r9882_kd	log10	0.01	100	1.00671983785028	1
r9883_kE1	r9883_kE1	log10	0.01	100	0.992080802164219	1
r9883_kd	r9883_kd	log10	0.01	100	1.01186830510739	1
r9884_k0	r9884_k0	log10	0.01	100	2.57808716366051	1
r9886_k0	r9886_k0	log10	0.01	100	1.62355506566944	1
r9886_kd	r9886_kd	log10	0.01	100	0.866169628556576	1
r9887_k0	r9887_k0	log10	0.01	100	1.14633548185909	1
r98882_k0	r98882_k0	log10	0.01	100	0.992021722332071	1
r98885_k0	r98885_k0	log10	0.01	100	1.00825113795438	1
r98889_k_GeneSpecificScaling	r98889_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r9889_k0	r9889_k0	log10	0.01	100	1.60248325095704	1
r9889_kd	r9889_kd	log10	0.01	100	0.814063735908714	1
r98890_k0	r98890_k0	log10	0.01	100	1.00672739595134	1
r98891_k_GeneSpecificScaling	r98891_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r98892_k0	r98892_k0	log10	0.01	100	0.999345825443029	1
r98893_k_GeneSpecificScaling	r98893_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r98894_k0	r98894_k0	log10	0.01	100	1.00065460278146	1
r98895_k_GeneSpecificScaling	r98895_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r98896_k_GeneSpecificScaling	r98896_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r98897_k0	r98897_k0	log10	0.01	100	1.42769362541408	1
r98897_kd	r98897_kd	log10	0.01	100	0.80756505210217	1
r98898_k0	r98898_k0	log10	0.01	100	1.00672739595134	1
r98898_kd	r98898_kd	log10	0.01	100	0.995597347599287	1
r98899_k0	r98899_k0	log10	0.01	100	1.00442212146439	1
r98899_kd	r98899_kd	log10	0.01	100	1.00065460278146	1
r9890_k0	r9890_k0	log10	0.01	100	0.99859665221774	1
r9890_kd	r9890_kd	log10	0.01	100	1.01608066170497	1
r98900_k0	r98900_k0	log10	0.01	100	1.0055733983452	1
r98900_kd	r98900_kd	log10	0.01	100	0.992021722332071	1
r98901_k0	r98901_k0	log10	0.01	100	0.992021722332071	1
r98901_kd	r98901_kd	log10	0.01	100	1.00672739595134	1
r98902_k0	r98902_k0	log10	0.01	100	1.00804244250738	1
r98902_kd	r98902_kd	log10	0.01	100	1.00672739595134	1
r98903_k0	r98903_k0	log10	0.01	100	0.577370929255366	1
r98904_k0	r98904_k0	log10	0.01	100	1.00825113795438	1
r98905_k0	r98905_k0	log10	0.01	100	0.992021722332071	1
r98906_k0	r98906_k0	log10	0.01	100	0.991816386172276	1
r98907_k0	r98907_k0	log10	0.01	100	1.00825113795438	1
r98908_k0	r98908_k0	log10	0.01	100	1.00950358275318	1
r9891_k0	r9891_k0	log10	0.01	100	1.20623319107768	1
r9891_kd	r9891_kd	log10	0.01	100	0.924404983651948	1
r98910_kE1	r98910_kE1	log10	0.01	100	2.09879403031188	1
r98911_kE1	r98911_kE1	log10	0.01	100	0.996795154572284	1
r98912_kE1	r98912_kE1	log10	0.01	100	0.987147861701924	1
r98913_kE1	r98913_kE1	log10	0.01	100	0.991816386172276	1
r98914_kE1	r98914_kE1	log10	0.01	100	1.00950358275318	1
r98915_kE1	r98915_kE1	log10	0.01	100	0.991816386172276	1
r9892_kE3	r9892_kE3	log10	0.01	100	1.01366029670917	1
r9892_kE2	r9892_kE2	log10	0.01	100	1.0371963909326	1
r9892_kE1	r9892_kE1	log10	0.01	100	1.00220190917609	1
r9893_k0	r9893_k0	log10	0.01	100	1.0448070849079	1
r98937_k0	r98937_k0	log10	0.01	100	1.00825113795438	1
r98938_k0	r98938_k0	log10	0.01	100	1.00195258442771	1
r98939_k0	r98939_k0	log10	0.01	100	1.0055733983452	1
r9894_k0	r9894_k0	log10	0.01	100	1.20217134878353	1
r98940_k0	r98940_k0	log10	0.01	100	1.00065460278146	1
r98941_k0	r98941_k0	log10	0.01	100	0.996795154572284	1
r98942_k0	r98942_k0	log10	0.01	100	1.0055733983452	1
r98943_kE5	r98943_kE5	log10	0.01	100	1.00950358275318	1
r98943_kE4	r98943_kE4	log10	0.01	100	0.991816386172276	1
r98943_kE3	r98943_kE3	log10	0.01	100	0.55726920094328	1
r98943_kE2	r98943_kE2	log10	0.01	100	0.269037443472392	1
r98943_kE1	r98943_kE1	log10	0.01	100	0.996795154572284	1
r98944_kE5	r98944_kE5	log10	0.01	100	0.982803473333418	1
r98944_kE4	r98944_kE4	log10	0.01	100	0.886622048864199	1
r98944_kE3	r98944_kE3	log10	0.01	100	1.00195258442771	1
r98944_kE2	r98944_kE2	log10	0.01	100	0.987147861701924	1
r98944_kE1	r98944_kE1	log10	0.01	100	1.00065460278146	1
r98945_kE13	r98945_kE13	log10	0.01	100	0.999345825443029	1
r98945_kE12	r98945_kE12	log10	0.01	100	1.01301946627926	1
r98945_kE11	r98945_kE11	log10	0.01	100	1.0055733983452	1
r98945_kE10	r98945_kE10	log10	0.01	100	0.99805122072835	1
r98945_kE17	r98945_kE17	log10	0.01	100	0.993317559472015	1
r98945_kE16	r98945_kE16	log10	0.01	100	0.987147861701924	1
r98945_kE15	r98945_kE15	log10	0.01	100	0.990585885067131	1
r98945_kE14	r98945_kE14	log10	0.01	100	1.00195258442771	1
r98945_kE19	r98945_kE19	log10	0.01	100	1.00321514948484	1
r98945_kE18	r98945_kE18	log10	0.01	100	0.995597347599287	1
r98945_k0	r98945_k0	log10	0.01	100	1.00950358275318	1
r98945_kE20	r98945_kE20	log10	0.01	100	1.00804244250738	1
r98945_kE21	r98945_kE21	log10	0.01	100	0.996795154572284	1
r98945_kd	r98945_kd	log10	0.01	100	0.993317559472015	1
r98945_kE9	r98945_kE9	log10	0.01	100	1.00442212146439	1
r98945_kE8	r98945_kE8	log10	0.01	100	0.99805122072835	1
r98945_kE7	r98945_kE7	log10	0.01	100	0.999345825443029	1
r98945_kE6	r98945_kE6	log10	0.01	100	1.00950358275318	1
r98945_kE5	r98945_kE5	log10	0.01	100	0.999345825443029	1
r98945_kE4	r98945_kE4	log10	0.01	100	1.00804244250738	1
r98945_kE3	r98945_kE3	log10	0.01	100	1.00825113795438	1
r98945_kE2	r98945_kE2	log10	0.01	100	1.00195258442771	1
r98945_kE1	r98945_kE1	log10	0.01	100	1.00065460278146	1
r98946_kE13	r98946_kE13	log10	0.01	100	0.99805122072835	1
